content,score,at,content_sentiment,content_sentiment_num,content_sentiment_confidence
"I played this game for almost 4 years, but recently after 5.2 update, the game is getting worse and worse day by day. The amount of fan service is getting disturbing, disrespectful and mostly disgusting; New characters' dmg just broke the game and everything's becoming impossible to do with previous characters; new events are just DUMB and not fun AT ALL. tbh they really did some good updates for building system but everything else is falling apart so quickly. I hope next nation be better...",4,2025-03-29 17:46:41,negative,0,0.9862663745880128
absolutely phenomenal 10/10 recommend,5,2025-03-29 17:38:04,positive,2,0.9692394137382508
one of the worst gacha out there never playing hoyo games is one of the best decisions u will ever make!!!,1,2025-03-29 17:36:52,neutral,1,0.6712102890014648
nice,5,2025-03-29 17:36:20,positive,2,0.7540208101272583
5.5 update is worse. Game crushing a lot.,1,2025-03-29 17:33:08,negative,0,0.8408830165863037
best game literally for 3d game,5,2025-03-29 17:23:40,positive,2,0.9621736407279968
Arena · Version Events. Genshin Impact is now on Xbox! Come chat with Paimon! Game News. X.,4,2025-03-29 17:17:42,neutral,1,0.994740664958954
AMAZING,5,2025-03-29 17:03:11,positive,2,0.9365832209587096
predatory gacha system. natlan char design strays from the overall theme of the game.,1,2025-03-29 17:01:16,negative,0,0.6786543726921082
give primogems,5,2025-03-29 17:00:33,neutral,1,0.6041874885559082
"this game is ABSOLUTELY BEAUTIFUL!I really love the storyline,lore, graphics and the designs!I love this game so much,I used to play it everyday but my storage is full so I delete the app,I keep on using genshin impact cloud so I could play,but the queue is toooooo longg,so I decide to download it on my tablet.so far...THIS IS MY FAVOURITE GAME OF ALL TIMEEE.but there's a major problem,for the people who have done all quest,they have nothing to do.I hope dis game will always be the BESTGAME BYEE",5,2025-03-29 16:58:29,positive,2,0.99337899684906
embarrassing money milking game and the community is disgusting,1,2025-03-29 16:49:58,negative,0,0.9955506324768066
"игра очень сильно испортилась за последние годы.когда она только вышла, была чем-то новым, интересным, каждый ивент привносил новые механики в игру, а персонажи были реально разными и интересными со своими слабыми и сильными сторонами. сейчас мы имеем под копирку сделанных фансервисных девочек с толком не проработанной историей, зато с короткими юбками и вызывающими нарядами - с этим проблем нет. если сравнивать с другими играми от этого разработчика можно сделать вывод, что на эту положили болт",1,2025-03-29 16:42:42,negative,0,0.6117660999298096
It's weapon banners wish system is scam,1,2025-03-29 16:39:45,negative,0,0.9884343147277832
🥰❤️‍🔥❤️‍🔥,5,2025-03-29 16:38:17,neutral,1,0.3864839971065521
I'll give this a 5 star if xilonen will come home to me,1,2025-03-29 16:37:54,positive,2,0.675363302230835
good,4,2025-03-29 16:37:35,positive,2,0.8451583385467529
GB terlalu besar..,1,2025-03-29 16:23:09,neutral,1,0.4798780977725982
It's soooo good this game can you please give me 5 star hero?,5,2025-03-29 16:10:42,positive,2,0.98721581697464
the best game,5,2025-03-29 16:05:36,positive,2,0.7658512592315674
It's good inall but it for some reason it deleted my account even though I never deleted it.,2,2025-03-29 15:54:37,neutral,1,0.6271814107894897
The stories sucks and too long.. waste more than one hour for just 60 primogem... Please at least add skip button for the stories....😮‍💨 why did honkai star rail and Zenless zone can easily give player stellar jade and polychrome and free 10 pull every patch... meanwhile genshin could never...,1,2025-03-29 15:33:04,negative,0,0.9950107336044312
😍,5,2025-03-29 15:28:59,neutral,1,0.3864839971065521
"Overall, it's a good game. Good voice acting, great storyline, etc. But there are just a lot about it that's not good. It takes up a lot of storge, there's too much fanservice, the game is racist (from what I heard), and it's not too f2p friendly. I loved genshin, specifically during Fontaine, but now... Genshin just isn't that great anymore.",2,2025-03-29 15:26:48,negative,0,0.6911407709121704
"I honestly love the game and I always have. The lore is amazing and so are the characters. I really don't get why people hate on Natlan so much, it's a great nation, it's just that it's not as good as Fontaine doesn't make it bad.",5,2025-03-29 15:25:34,positive,2,0.9839819073677064
"replacing va's bc Hoyo refuses to sign a no-ai agreement, refusing to create characters of color, lack of QOL updates, insane grind and powercreep, and even the story and characters suck now. genshin is creatively bankrupt but still stingy on rewards and pulls. take your time and money elsewhere to other games that actually respects players & the cultures that inspire their lore. if I could give 0 stars I could.",1,2025-03-29 15:07:30,negative,0,0.7777864336967468
This game is good but there are lots of hackers who hack your ID whenever your rank is above 50 ar or 55 with higher crit rate and crit damage and the game doesn't take action against these hackers That's why this game is the worst I request take some action against hacker,1,2025-03-29 14:45:43,negative,0,0.988436222076416
just downloaded the game and it was cool and all but my storage was NAWT cool😔 so much things needed to download ngl AAAAA,3,2025-03-29 14:37:49,positive,2,0.9751319885253906
I love this game soo much but I want to be able to play it without Internet I don't know if you have control over that but if you do then please do something about this.,4,2025-03-29 14:30:02,positive,2,0.9829694032669068
good,5,2025-03-29 14:25:22,positive,2,0.8451583385467529
very nice open world,5,2025-03-29 14:11:25,positive,2,0.974213182926178
best game ever,5,2025-03-29 14:06:17,positive,2,0.915415346622467
"bro I've been playing this game for like 4 years now and in my personal opinion- I. LOVE. IT. It's 100% been my favourite game for the whole 4 years!!! and it still is. The designs, graphics, lore and everything perfectly meets my expectations!! I lovee the details hoyo puts into Genshin Impact, I hope this game never ever ends :)",5,2025-03-29 13:59:56,positive,2,0.9944591522216796
"The game was fine in the begining and peaked during the fontaine arc last year but ever since the release of natlan they switched up things entirely, the characters are terribly written designs are just racist and they decided to target the game a lot more towards incels so all the characters look like they came straight out of a dating sim, they also made the characters powercreep others a lot more, even tho I don't think it's nearly as bad as hsr I def wouldn't recommend this game.",2,2025-03-29 13:55:06,negative,0,0.9932872653007508
This game was great until they decided their voice actors didn't deserve AI protection and they decided to recast some of those who are on strike. Shame on you. I'm done playing this game until the strike is over.,1,2025-03-29 13:49:12,neutral,1,0.566750168800354
Very good interesting fun ND exciting game with many possibilities,5,2025-03-29 13:32:17,positive,2,0.987305760383606
"When I try changing the password through email, I don't get the verification code but when I press the resend button, that is when the previous code will be sent to my email which makes it impossible for me to log on my account",2,2025-03-29 13:29:33,negative,0,0.8528543710708618
Game is fantastic,5,2025-03-29 13:22:52,positive,2,0.971036434173584
best,5,2025-03-29 12:59:37,positive,2,0.842485249042511
nice game but the storage is so big,5,2025-03-29 12:30:40,positive,2,0.6318817138671875
"i give it one because you lied to us players for example the santifying elixir in version 5.5 is a scam it nerfs the crit rolls into two rolls max, man you shouldn't do that ""FIX"" this",1,2025-03-29 12:23:59,negative,0,0.9937613606452942
5.5 new area is ABSOLUTE CINEMA ✋️🥹🤚,5,2025-03-29 12:20:25,positive,2,0.7813496589660645
The scenery is beautiful,5,2025-03-29 12:14:48,positive,2,0.9815678000450134
best offline open world game top list,5,2025-03-29 12:13:46,positive,2,0.936568796634674
this so beautiful guys Download it now,1,2025-03-29 12:09:52,positive,2,0.9917348623275756
best gaming,5,2025-03-29 11:56:37,positive,2,0.9698320627212524
"Finally, allow android to use the controller to play genshin. I can finally use a controller for my tablet. Play is very smooth and love the storyline play.",5,2025-03-29 11:47:23,positive,2,0.987375020980835
I love it soooo much🤩I love this game it's so fun and explore and soo cute of course,5,2025-03-29 11:42:24,positive,2,0.9912277460098268
"I'm not a big fan of the natlan lore, unlike the other nations I didn't really feel some sort of attachment to anyone or anything.",4,2025-03-29 11:33:53,neutral,1,0.6805521249771118
I played this game when version 2.1 was out it was fun at first but the fan service is disgusting especially since most of the characters are women and hoyo started sexualising the characters more I suggest not playing this game,1,2025-03-29 11:33:04,neutral,1,0.4081546366214752
BANYAKIN KARAKTER COWOO 🤬,5,2025-03-29 11:32:42,neutral,1,0.5404308438301086
"This game is so cool and the story, it's bring me a anime story😄",5,2025-03-29 11:31:42,positive,2,0.99595046043396
too good,5,2025-03-29 11:18:01,positive,2,0.8619683384895325
"AMAZINGG i love the story line and the characters, specially Venti (ik that didnt need to be mentioned) my only problem with this is this takes up like 70% of my storage causing me to uninstall it now, but I'll re-install it again someday! loll, totally recomended if you have a high storage phone and want a cool game with an amazing story lineeee!",4,2025-03-29 11:16:29,positive,2,0.894836962223053
muy pocas protogemas no tiene voton de skip si no te interesa la historia igualmentr te tienes que tomar 1 o 2 horas de dar click sin parar las animaciones son pochas muy pocas protogemas no escuchan ala comunidad y no meten buenas actualizaciones al juego (llevo jugando 3 años) mejoren el juego porque osino siguiran perdiendo jugadores,1,2025-03-29 11:08:46,positive,2,0.7035508155822754
majestic brilliant pretty prettiest beautiful beyond explanations,5,2025-03-29 11:07:47,positive,2,0.9223288893699646
THIS IS AN AMAZING GAME,5,2025-03-29 11:07:30,positive,2,0.9129456877708436
awesome,5,2025-03-29 10:59:48,positive,2,0.927529752254486
very good game,5,2025-03-29 10:50:00,positive,2,0.9661026000976562
